timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
17,burgers_physics_exact,36.0,9216.0,15360.0,512.0,279.27272727272725,5,6,8.0,14.0,2560.0,5,18688.0
18,burgers_physics_exact,36.0,9216.0,16896.0,512.0,272.51612903225805,4,6,8.0,14.0,0.0,0,18944.0
19,burgers_physics_exact,36.0,9216.0,17152.0,512.0,276.64516129032256,5,6,8.0,14.0,0.0,0,19200.0
20,burgers_physics_exact,36.0,9216.0,16128.0,512.0,273.35593220338984,4,6,8.0,14.0,1024.0,4,18688.0
21,burgers_physics_exact,36.0,9216.0,15616.0,512.0,273.96491228070175,4,6,8.0,14.0,2048.0,4,18688.0
22,burgers_physics_exact,36.0,9216.0,15872.0,512.0,278.4561403508772,5,6,8.0,14.0,0.0,0,17920.0
23,burgers_physics_exact,36.0,9216.0,15360.0,512.0,274.2857142857143,4,6,8.0,14.0,3072.0,6,18944.0
24,burgers_physics_exact,36.0,9216.0,15872.0,512.0,278.4561403508772,5,6,8.0,14.0,512.0,2,18176.0
25,burgers_physics_exact,36.0,9216.0,16384.0,512.0,277.6949152542373,5,6,8.0,14.0,0.0,0,18432.0
26,burgers_physics_exact,36.0,9216.0,17408.0,512.0,285.37704918032784,7,6,8.0,14.0,1536.0,4,20224.0
27,burgers_physics_exact,36.0,9216.0,17152.0,512.0,281.1803278688525,6,6,8.0,14.0,3584.0,6,20992.0
28,burgers_physics_exact,36.0,9216.0,17920.0,512.0,289.03225806451616,8,6,8.0,14.0,3584.0,5,21760.0
29,burgers_physics_exact,36.0,9216.0,16896.0,512.0,268.1904761904762,3,5,8.0,13.0,4608.0,9,21248.0
30,burgers_physics_exact,36.0,9216.0,17920.0,512.0,267.46268656716416,3,9,8.0,17.0,2048.0,2,20992.0
31,burgers_physics_exact,36.0,9216.0,17920.0,512.0,267.46268656716416,3,9,8.0,17.0,0.0,0,19968.0
32,burgers_physics_exact,36.0,9216.0,18432.0,512.0,275.1044776119403,5,8,8.0,16.0,2560.0,5,21760.0
33,burgers_physics_exact,36.0,9216.0,16128.0,512.0,260.1290322580645,1,6,8.0,14.0,4608.0,6,20480.0
34,burgers_physics_exact,36.0,9216.0,16128.0,256.0,256.0,63,6,4.0,10.0,2048.0,7,18176.0
35,burgers_physics_exact,36.0,9216.0,16384.0,256.0,256.0,64,6,4.0,10.0,0.0,0,17408.0
36,burgers_physics_exact,36.0,9216.0,14848.0,256.0,256.0,58,4,4.0,8.0,3584.0,6,17664.0
37,burgers_physics_exact,36.0,9216.0,16896.0,512.0,286.3728813559322,7,6,8.0,14.0,0.0,0,18944.0
38,burgers_physics_exact,36.0,9216.0,17920.0,512.0,284.44444444444446,7,6,8.0,14.0,0.0,0,19968.0
39,burgers_physics_exact,36.0,9216.0,17664.0,512.0,284.9032258064516,7,6,8.0,14.0,1024.0,4,20224.0
40,burgers_physics_exact,36.0,9216.0,17152.0,512.0,295.7241379310345,9,6,8.0,14.0,3072.0,6,20736.0
41,burgers_physics_exact,36.0,9216.0,17664.0,512.0,289.57377049180326,8,6,8.0,14.0,512.0,2,19968.0
42,burgers_physics_exact,36.0,9216.0,19200.0,512.0,286.56716417910445,8,6,8.0,14.0,1536.0,3,22016.0
43,burgers_physics_exact,36.0,9216.0,19200.0,512.0,304.76190476190476,12,8,8.0,16.0,5120.0,5,23808.0
